abadie_semidid,original_dmldid,modified_dmldid,modified_dmldid_with_separate
4.928544535083613,-2.1134450533707856,2.7175260399534062,2.8876673813198885
5.868180534882779,0.14154028640242255,2.5252498519805,2.743862249849492
6.387859795170097,1.8890163955646586,3.0636173308573813,3.1881716649430407
5.861566523893841,-0.6076497513297601,2.5951952465815804,2.775359537382527
6.0667798077592465,1.2303111575868133,2.768295952412892,3.138237120793611
5.96717781203089,2.2729004793571903,2.7297436933300547,3.0434154370852426
5.53525099157401,-0.2462642688489975,2.7829970835461992,3.1020675774862734
5.849219769299545,0.7182625815246776,2.803830857434555,2.981385446628173
5.83010042859623,0.5418487912029093,2.4997298211986703,2.778964363814344
5.525716590848905,-0.5103513704244109,2.7099220961329262,2.6837629138702526
5.72599105982876,-1.268353713436685,3.0278038863169745,3.0714180319978874
5.621781302369521,0.4581142641954005,2.6673065988483398,2.908700217149836
5.878491688750505,0.14687736205856472,2.5012057617563768,2.8194627132487415
5.812319842065613,-0.8259291092026981,3.0381602926160607,3.0408390665017437
5.915882887675037,2.690695314891337,3.061959074598068,3.2018331181026003
5.571167174549071,-1.0375787104622942,2.839547432494581,2.885699751700842
6.545058155344414,3.080746261574162,3.03118957733024,3.1409085267761974
6.251733470106012,0.7649019535598273,2.7178505815932064,2.8366697050498786
5.813939541245425,0.08988387339060622,3.069113661498383,3.2549325138416645
5.65700670369925,-0.48018208506901483,2.7884890258637682,2.908552139793685
5.911719723059289,1.9832513326401888,2.55019731648367,2.8361470788856593
5.392424414477075,-0.23288108033464106,2.526108931860505,2.591698594902617
6.2096319329743865,1.8687471782034537,3.0480043608940144,3.0569816912959675
6.097004201030795,1.0732816043812337,3.068247487346995,3.2723702206853695
5.584323356403394,-1.0725949893670408,2.863333995815731,2.9996048712824877
5.935213358434579,-1.7692754908429043,2.7425182587477748,2.8141790618830425
5.764461859846421,0.7398744678357931,2.927130412515269,2.9455805778889843
5.685363461320452,2.3045573631786995,2.9282611526005464,2.997319029293521
5.961796611494948,-1.6538377566546565,2.6900635118872196,2.886187246997249
