naive_did,abadie_lasso_result,dmldid_lasso_result
10.7063163838281,4.17856624831219,3.181319190413716
10.011380658402437,6.623134040168498,3.1391097584080847
7.8425883775244545,6.394702934370402,2.453584685836695
9.876464120850914,6.672485545280096,3.1890223125685657
8.882496725296395,6.880860743622749,3.1954704582871836
9.217396381889248,6.891220678885193,4.185966174134043
10.068365335765375,7.693037765421269,3.3362193368383877
10.386260636507512,7.577548760880469,2.7524647913507074
8.385900398409376,5.408226153021091,3.127738172881126
9.529845862892778,5.208277821518648,3.017441582325291
9.474004825247075,4.501080470656244,3.1724459042064375
10.605636345165758,7.470131025516197,2.779471710728386
9.355779502171444,6.598846210248294,2.9593576687296554
9.967317392908976,6.918395258203939,1.3806594471512064
7.412193777418629,5.036500796496016,3.0654174211015413
9.036198072559246,6.280003553264173,2.936857106709927
7.9971176280783665,2.8904339748046257,3.0811195114554915
8.843448881770325,6.700255210661459,3.0137445048296216
9.313981956433185,6.267612689928707,2.7264753352290025
10.641094039768609,7.617724423215817,3.1620065637852726
10.160065127175834,7.390908156332368,3.291685627576495
7.7246483201992495,6.0000854046803855,3.055324685794667
11.141402628250951,6.8966445406645605,3.174011285817196
10.33384049659167,4.672280886099152,3.014507447696614
9.633749352797237,6.310217094114543,3.2114462783576134
11.10987795878252,8.153127346122304,3.3252548295424518
9.562629880118912,6.675127740798327,3.3289771219661897
10.476775612198866,6.545775214698868,3.1077300027111114
8.948757315033316,6.09090220588025,2.774578576234787
8.343792643379533,6.347165110493104,3.3608063606940135
10.529785666979976,6.1764595680791325,2.1915439081432293
9.379980099831,7.012666350770545,3.1810288779994833
9.556309758134727,6.9108154519863865,3.1894799059153938
9.122156718665984,6.4694113543109015,3.072517927207915
9.442820665154265,6.6810957434294105,3.262496128756598
9.99607531466049,5.643514525104133,3.143089975274325
8.5136626492897,6.130805704797871,3.1077539679338373
8.244408874893551,5.83870625045985,3.0565649562673194
10.390755559611922,6.9574477504581225,2.9703510570200575
9.237686610421147,4.826088855035209,3.143934519301108
9.503826408472099,4.14959952375797,2.9889154040789965
10.47449053087928,7.780320460551038,3.249464199489277
8.161768800499475,5.610460549023013,3.2335905161590266
8.607708752423534,6.040003063422162,2.854000205728791
9.267167113696846,6.89348143045631,3.1882059791762014
10.725337730475857,7.3547832237534285,3.100905846888467
9.337718516877818,5.8260640909493695,3.004358622807701
11.028510616261777,6.370083773119655,3.059916212988271
9.972418725215146,7.337187980305672,3.268489744160422
9.43062075926047,6.37634901483237,3.2173225931335505
8.93156696801881,5.923021097258042,1.9679403790117975
9.084395108638764,5.8021985594025685,3.0267293002116507
9.354888444687454,6.662098310029586,3.2689931794185307
8.40143338920536,5.66689554093444,2.791668762909965
9.699967202140911,6.196231486383754,2.896219815286366
10.346962850784532,7.603791170570933,3.299199161284123
8.873392541947409,6.356123775825825,0.7948808436727883
8.435074249202462,6.091306317905439,2.9174821342421318
10.261154789755722,7.373899818269191,3.1939481709836435
8.685122429586261,4.286205085675447,3.1853252124224234
8.881105915305316,6.756493668321159,3.1817062069735105
9.263254895436564,6.280317459916145,2.9825573076730088
9.032955874890176,5.937067784013465,3.259504169625239
11.34298086978704,7.5288963035383185,3.2602432718506673
9.940197257900351,7.257390374319801,2.877774600427999
10.235051144094452,6.57037375469447,2.5230135788182997
