abadie_linear,chang_linear,ours_separate_linear,chang_lgbm,ours_separate_lgbm,chang_zip,ours_separate_zip
0.4648454647329396,0.03099845455795266,-0.9658592245262883,-0.05548282944395282,-0.9623597441503178,0.057498521247190834,-0.5198007370766655
-0.6515027619347123,0.04575187797900093,-0.881406642521969,-0.04477894552711322,-0.8647950256946433,0.12108735479317392,-0.12340792615624341
-1.1002244830057146,0.013047723046624427,-0.9185851161335687,-0.038587710310009266,-0.9001580430802141,0.13025318933423335,-0.3104307851726818
-1.1979011416286096,0.004846014588877906,-0.9487503826850959,-0.03052520748104856,-0.9371214949333325,0.32588641430493465,-0.3830827203658936
-0.666585234144957,0.007891161850042117,-0.9367183124158753,-0.05573248956963828,-0.938471587251325,0.06191454592815782,-0.2587390089307123
-0.347126087124013,0.027658442299847045,-0.879001731241466,-0.041199637926678495,-0.8772983884590038,0.22246700652207593,-0.1588151223245527
-0.6087467574766702,0.025761479008773826,-0.9617086947076761,-0.05144586364475315,-0.9319072877396833,0.14084472318508032,-0.3713997384281256
-0.5182546802680682,-0.1913162139173394,-0.9086300342150033,-0.2604325092282256,-0.9021532562619453,0.06596762410285856,-0.37691042288736243
-0.6571961163557627,-0.008744134267640117,-0.8711000854575729,-0.10690657882315306,-0.8796956118069558,0.16368986148853418,-0.18816849141437453
-1.1281592812787715,-0.1431326081768662,-0.9192993747026755,-0.21891491221170542,-0.9080037310015715,-0.12482541334408558,-0.26659383942168785
-1.1831024018592518,0.023763060585387106,-0.9579759410500966,-0.05047772724159524,-0.924415622060298,0.012184098686125917,-0.22968218080618213
-1.5405573818496092,0.025706412452649038,-0.9486153993524629,-0.03246611797940857,-0.9249974722469172,0.3153701558744988,-0.2000826542194517
-1.5209092753814029,0.043560888516130464,-0.9271392754595325,-0.042435938846174324,-0.9203728989333799,0.07026306680022454,-0.3699320484135077
-0.8958740873055647,-0.005073785365344696,-0.9427734597445401,-0.09050784220068127,-0.9234668357226311,0.06663479310278957,-0.16632132526434606
-0.46903869433812195,0.0057878257499591,-0.8417379827347573,-0.0766463927734501,-0.8497388414580971,0.24787677553556164,-0.2353107793570955
-0.8358041576950687,0.013470332224914505,-0.9424737463830799,-0.06142944737249896,-0.9318984107535888,0.03266947307152609,-0.2666410464512521
-1.7861373202208006,0.02105799722913064,-0.8953040996468474,-0.0621775226308354,-0.8843113369766118,0.1496786725312956,-0.2861983168042364
-0.4847144818495989,-0.09466962438183633,-0.9373263819751704,-0.22406404774292651,-0.9055843462622923,-0.10535983103848193,-0.4186184837714226
-1.2174328643545125,0.016070846922458176,-0.954573519903324,-0.05027308362355032,-0.9408998110820952,0.054289506498413534,-0.6002819702166897
-1.4649364638993423,-0.017830684191753814,-0.8903129413083052,-0.04370966315322594,-0.871288998222998,0.08096017140102942,-0.3314647288690047
-1.430228410927064,-0.0025925008252000318,-0.93697188166261,-0.03294548846281719,-0.9345810729883002,-0.004093422222790686,-0.42035105783946825
-0.8228248055198774,0.03116903650215292,-0.9490268123738744,-0.0376174297297612,-0.9325338766086727,0.17347432985481787,-0.49482402540776005
-1.5297226556760508,0.0038430931788922466,-0.9397052655165712,-0.04777208226365376,-0.9239835053867926,0.1836085978627274,-0.330928612156864
-0.602045243276291,-0.019812947614380235,-0.9552480918467106,-0.044068164685337016,-0.9161481642027883,0.14700276445981844,-0.2454755979646713
-0.48666679435535376,0.02863100335654446,-0.9823263176525253,-0.03890523210133943,-0.9857380407615427,0.05592403288753597,-0.3906276547252578
-0.4937199662263298,-0.03298878038881603,-0.9953563467164572,-0.07754050528510531,-0.9661560271952832,-0.058731080903155514,-0.4578267774670402
